year,category_slug,subcategory,subcategory_hub,work_name,agency,entry_url,source_url
2025,audio-radio,C02 - Challenger Brand,Market Disruption,AKBANK JAZZ FESTIVAL - JAZZ SELLERS,"AKBANK, TBWA\ISTANBUL",https://www.lovethework.com/work/entries/akbank-jazz-festival-jazz-sellers-742095,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A05 - Content Placement,Content Placement,THE ORDINARY LIFE HEARING TEST,"THE FOUNDATION FOR THE DEAF, CJ WORX",https://www.lovethework.com/work/entries/the-ordinary-life-hearing-test-741776,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B03 - Script,Script,FAMILY,"MINUTE MAID, GREY",https://www.lovethework.com/work/entries/family-741816,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,OREO VOICE NOTES,"OREO, LEPUB BOGOTA",https://www.lovethework.com/work/entries/oreo-voice-notes-741828,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B01 - Use of Music,Use of Music,LOVE THE RACKS,"KITCHENAID, WOW STUDIOS",https://www.lovethework.com/work/entries/love-the-racks-741844,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,THE SECOND RELEASE,"BILLBOARD ARABIA, SRMG LABS",https://www.lovethework.com/work/entries/the-second-release-741941,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,MASK,"TECHEM, SERVICEPLAN GERMANY",https://www.lovethework.com/work/entries/mask-741953,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,THE SOUND DIRECTION,"SHANKH SOUND STUDIO, McCANN",https://www.lovethework.com/work/entries/the-sound-direction-741959,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,LEGAL TRACKS,"KWAI, BETC HAVAS",https://www.lovethework.com/work/entries/legal-tracks-741974,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,C09 - Cultural Engagement,Cultural Engagement,THE GIRL WHO PLAYED THE TUTARI,"COCA-COLA, VML",https://www.lovethework.com/work/entries/the-girl-who-played-the-tutari-741990,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,VIVO PRESENTS: DIAL-A-POEM,"VIVO, GALERIA",https://www.lovethework.com/work/entries/vivo-presents-dial-a-poem-742004,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,.41,"RAPPIN HOOD, TECH AND SOUL",https://www.lovethework.com/work/entries/41-764386,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,D07 - Not-for-Profit / Charity / Government,Not-for-Profit / Charity / Government,SCARRED,"AMNESTY INTERNATIONAL SOUTH AFRICA, JOE PUBLIC",https://www.lovethework.com/work/entries/scarred-759084,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,LULLABAI,"ALEMBIC CSR, HAVAS LIFE MUMBAI",https://www.lovethework.com/work/entries/lullabai-762372,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B03 - Script,Script,GET AWAY,"NEDBANK, JOE PUBLIC",https://www.lovethework.com/work/entries/get-away-763439,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B03 - Script,Script,CAN'T GET,"NEDBANK, JOE PUBLIC",https://www.lovethework.com/work/entries/cant-get-763445,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,C05 - Use of Humour,Use of Humour,HAMMERLESS,"CLASH OF CLANS, DAVID",https://www.lovethework.com/work/entries/hammerless-763821,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,C03 - Single-Market Campaign,Single-Market Campaign,THE UNFORGIVABLE SIN,"CARLITOS GARDEL, TEAM ONE",https://www.lovethework.com/work/entries/the-unforgivable-sin-763967,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=4
2025,audio-radio,B02 - Sound Design,Sound Design,LET'S MOGO,"AIR INDIA, McCANN",https://www.lovethework.com/work/entries/lets-mogo-764330,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A04 - Branded Content/Podcasts,Branded Content/Podcasts,FIRST WOMAN ON THE MOON,"JOHNNIE WALKER, ALMAPBBDO",https://www.lovethework.com/work/entries/first-woman-on-the-moon-764529,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A05 - Content Placement,Content Placement,UNLUCKY MENTIONS,"CRIS-SAL, PARADAIS DDB",https://www.lovethework.com/work/entries/unlucky-mentions-764537,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C05 - Use of Humour,Use of Humour,PEDIGREE DENTASTIX THE BEACH,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-the-beach-759256,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B03 - Script,Script,DELIVEREASY STREET CONDOMS,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delivereasy-street-condoms-759323,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,D01 - Consumer Goods,"Travel, Leisure, Retail, Restaurants & Fast-Food Chains",LOOKING FOR SCHNITZEL,"UBER EATS, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/looking-for-schnitzel-759899,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B03 - Script,Script,EYE CONTACT,"CITY LODGE GROUP, TBWA\HUNT\LASCARIS",https://www.lovethework.com/work/entries/eye-contact-741780,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B04 - Casting & Performance,Casting & Performance,J GOODMAN'S THE SOLITARY SOLILOQUY,"EMIRATES NBD, PUBLICIS MIDDLE EAST",https://www.lovethework.com/work/entries/j-goodmans-the-solitary-soliloquy-741842,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B03 - Script,Script,RADIO DEMENTIA AGAINST,"NIEUWSBLAD , AKQA BRUSSELS",https://www.lovethework.com/work/entries/radio-dementia-against-741843,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A02 - Use of Audio & Radio Technology,Use of Audio & Radio Technology,ENERGY BEAT,"YOPRO, OLIVER",https://www.lovethework.com/work/entries/energy-beat-741860,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,FOOTBALL LOVER FM,"SO FOOT, BETC",https://www.lovethework.com/work/entries/football-lover-fm-741866,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B03 - Script,Script,PERMISSION,"LYNX, MASSIVEMUSIC",https://www.lovethework.com/work/entries/permission-741869,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,D01 - Consumer Goods,Consumer Goods,HOUSTON COW,"NOTCO, GUT",https://www.lovethework.com/work/entries/houston-cow-741977,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,SONG FOR THE LUNGS,"PAGUE MENOS, LEW'LARA\TBWA",https://www.lovethework.com/work/entries/song-for-the-lungs-742101,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,D01 - Consumer Goods,Automotive,ANNE,"KIA EUROPE, INNOCEAN BERLIN",https://www.lovethework.com/work/entries/anne-742119,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,BACON IS RAIN,"GREENFIELD NATURAL MEAT CO., NO FIXED ADDRESS",https://www.lovethework.com/work/entries/bacon-is-rain-741577,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B03 - Script,Script,J GOODMAN'S THE SOLITARY SOLILOQUY,"EMIRATES NBD, PUBLICIS MIDDLE EAST",https://www.lovethework.com/work/entries/j-goodmans-the-solitary-soliloquy-741841,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,B01 - Use of Music,Use of Music,BYE BYE SHARK,"SEA SHEPHERD, VML",https://www.lovethework.com/work/entries/bye-bye-shark-741931,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C06 - Breakthrough on a Budget,Breakthrough on a Budget,THE TILLAMOOK MELTDOWN HOTLINE,"TILLAMOOK COUNTY CREAMERY ASSOCIATION, LEO ",https://www.lovethework.com/work/entries/the-tillamook-meltdown-hotline-741981,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C05 - Use of Humour,Use of Humour,UN-BECOMING YOUR PARENTS IN PARIS,"PROGRESSIVE INSURANCE, ARNOLD WORLDWIDE",https://www.lovethework.com/work/entries/un-becoming-your-parents-in-paris-742027,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,EQUAL COMMUNICATION,"TERRE DES FEMMES, SCHOLZ & FRIENDS",https://www.lovethework.com/work/entries/equal-communication-742045,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C04 - Social Behaviour,Social Behaviour,CHILD RESCUE COALITION,"CHILD RESCUE COALITION, DAVID & GOLIATH",https://www.lovethework.com/work/entries/child-rescue-coalition-742133,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A06 - Audio-Led Creativity,Audio-Led Creativity,WHAT'S FOR DINNER TAKEOVER,"STOUFFER'S, VML",https://www.lovethework.com/work/entries/whats-for-dinner-takeover-764008,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,A04 - Branded Content/Podcasts,Media/Entertainment,LEGAL TRACKS,"KWAI, BETC HAVAS",https://www.lovethework.com/work/entries/legal-tracks-764105,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=5
2025,audio-radio,C05 - Use of Humour,Use of Humour,PEDIGREE DENTASTIX CURBSIDE CRAVINGS,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-curbside-cravings-759249,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,GAME GUARDIAN,"MOVISTAR, VML",https://www.lovethework.com/work/entries/game-guardian-759346,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,B03 - Script,Script,EPISODE 3,"WORLD WILDLIFE FUND (WWF), ALMAPBBDO",https://www.lovethework.com/work/entries/episode-3-765167,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,C05 - Use of Humour,Use of Humour,PEDIGREE DENTASTIX THE PARK,"PEDIGREE, COLENSO BBDO",https://www.lovethework.com/work/entries/pedigree-dentastix-the-park-759360,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,D06 - Consumer Services/Business to Business,Consumer Services/Business to Business,DELIVEREASY STREET CONDOMS,"DELIVEREASY, COLENSO BBDO",https://www.lovethework.com/work/entries/delivereasy-street-condoms-759437,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,B02 - Sound Design,Sound Design,"SKY SPORTS MIAMI OPEN 25 - FEEL THE BEAT, FEEL THE HEAT","SKY, SKY",https://www.lovethework.com/work/entries/sky-sports-miami-open-25-feel-the-beat-feel-the-heat-764339,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
2025,audio-radio,A01 - Use of Audio & Radio as a Medium,Use of Audio & Radio as a Medium,MUSIC OF NATURE BY DR. MADHUR LATA BHATNAGAR,"DR. MADHUR LATA BHATNAGAR, JAI BHARAT",https://www.lovethework.com/work/entries/music-of-nature-by-dr-madhur-lata-bhatnagar-760610,https://www.lovethework.com/en/awards/winners-shortlists/cannes-lions/audio-radio?tag=publication+dates%40%40year%40%402025%23%23trophies%40%40award+level%40%40unawarded&page=6
